date,rainfall,dept,temperature,volume,hydrometry
2012-10-27,8.4,-34.42,17.0,-39019.968,2.0
2012-10-28,2.5,-34.44,11.8,-36892.8,2.0
2012-10-29,0.0,-34.42,7.4,-36827.136,2.0
2012-10-30,0.0,-34.39,6.2,-38232.0,2.0
2012-10-31,0.0,-34.4,9.3,-37862.208,2.1
2012-11-01,0.0,-34.4,15.0,-37006.848,2.5
2012-11-02,0.0,-34.43,15.3,-38292.48,2.4
2012-11-03,0.0,-34.47,13.9,-39291.264,2.2
2012-11-04,1.3,-34.39,17.0,-35756.64,2.2
2012-11-05,0.0,-34.32,16.8,-32819.904,2.3
2012-11-06,0.0,-34.35,11.4,-35734.176,2.4
2012-11-07,0.0,-34.46,9.9,-38914.56,2.2
2012-11-08,0.0,-34.41,7.4,-35711.712,2.2
2012-11-09,0.0,-34.44,8.3,-35969.184,2.1
2012-11-10,0.0,-34.44,11.9,-37933.056,2.1
2012-11-11,0.0,-34.42,16.0,-35921.664,2.4
2012-11-12,0.0,-34.43,13.6,-37282.464,3.4
2012-11-13,0.0,-34.47,14.5,-41103.936,3.8
2012-11-14,0.0,-34.47,14.0,-39292.128,3.6
2012-11-15,0.0,-34.43,11.4,-37183.968,3.4
2012-11-16,0.0,-34.29,8.3,-33112.8,2.9
2012-11-17,0.0,-34.24,8.3,-34806.24,2.5
2012-11-18,5.9,-34.16,11.5,-32704.128,2.5
2012-11-19,2.0,-34.13,11.6,-32527.872,2.4
2012-11-20,0.0,-34.02,12.8,-30319.488,2.4
2012-11-21,0.0,-34.01,11.1,-31879.008,2.4
2012-11-22,0.0,-33.99,7.9,-32256.576,2.4
2012-11-23,0.0,-33.8,10.0,-31384.8,2.3
2012-11-24,0.1,-33.88,7.8,-32796.576,2.4
2012-11-25,0.0,-33.86,7.4,-33211.296,2.3
2012-11-26,0.0,-33.67,9.6,-31398.624,2.3
2012-11-27,0.2,-33.73,11.2,-32546.016,2.3
2012-11-28,35.7,-33.43,11.9,-28821.312,2.8
2012-11-29,0.0,-33.44,8.7,-29620.512,3.1
2012-11-30,0.0,-33.58,8.2,-31865.184,3.2
2012-12-01,0.0,-33.55,7.1,-32787.936,2.9
2012-12-02,0.2,-33.51,7.0,-32060.448,2.7
2012-12-03,0.1,-33.44,4.7,-30538.944,2.6
2012-12-04,6.3,-33.32,5.7,-29492.64,2.6
2012-12-05,0.0,-33.25,4.0,-30512.16,2.6
2012-12-06,0.0,-33.31,1.4,-31059.936,2.6
2012-12-07,0.0,-33.24,3.2,-31280.256,2.5
2012-12-08,0.0,-33.22,3.6,-31929.984,2.8
2012-12-09,0.0,-33.16,2.6,-29612.736,2.7
2012-12-10,0.0,-33.09,1.5,-30920.832,2.6
2012-12-11,0.0,-33.02,1.9,-31457.376,2.6
2012-12-12,0.0,-33.03,-0.1,-31522.176,2.5
2012-12-13,0.0,-33.08,-2.1,-32432.832,2.5
2012-12-14,0.0,-32.94,4.2,-31645.728,2.5
2012-12-15,0.0,-32.8,12.1,-31684.608,2.7
2012-12-16,0.0,-32.81,12.1,-32304.96,2.7
2012-12-17,0.0,-32.68,7.4,-30223.584,2.7
2012-12-18,0.1,-32.78,4.0,-30525.984,2.8
2012-12-19,0.0,-32.73,3.7,-30839.616,2.6
2012-12-20,0.0,-32.66,2.2,-30807.648,2.5
2012-12-21,9.1,-32.53,4.2,-30879.36,2.6
2012-12-22,0.0,-32.51,7.0,-31315.68,2.6
2012-12-23,0.0,-32.4,3.6,-28363.392,2.6
2012-12-24,0.0,-32.35,8.1,-30448.224,2.5
2012-12-25,0.0,-32.23,9.5,-26038.368,2.5
2012-12-26,0.0,-31.89,9.8,-24954.048,2.6
2012-12-27,0.5,-31.95,7.9,-26512.704,2.9
2012-12-28,8.3,-31.92,10.1,-28406.592,2.8
2012-12-29,0.0,-31.99,6.3,-29329.344,2.7
2012-12-30,0.0,-31.93,1.5,-28240.704,2.6
2012-12-31,0.0,-32.01,1.1,-31089.312,2.6
2013-01-01,0.0,-31.84,1.6,-28532.736,2.5
2013-01-02,0.0,-31.7,6.7,-28971.648,2.5
2013-01-03,0.0,-31.79,5.9,-30428.352,2.4
2013-01-04,0.0,-31.66,1.6,-28845.504,2.4
2013-01-05,0.0,-31.61,4.4,-29042.496,2.4
2013-01-06,0.0,-31.54,4.1,-27896.832,2.4
2013-01-07,0.0,-31.39,3.9,-28178.496,2.4
2013-01-08,0.0,-31.15,3.2,-26980.992,2.2
2013-01-09,0.0,-31.17,7.9,-29753.568,2.2
2013-01-10,3.1,-31.06,8.3,-28752.192,2.4
2013-01-11,8.2,-31.14,6.6,-31152.384,2.5
2013-01-12,0.0,-31.22,4.1,-33786.72,2.5
2013-01-13,11.1,-31.09,6.9,-31280.256,2.4
2013-01-14,9.1,-31.0,7.8,-29437.344,2.9
2013-01-15,0.0,-31.01,5.5,-30220.992,3.3
2013-01-16,0.0,-30.79,3.5,-28368.576,3.1
2013-01-17,3.6,-30.86,2.7,-30581.28,2.9
2013-01-18,0.0,-30.82,3.2,-29869.344,2.8
2013-01-19,0.0,-30.82,2.4,-32150.304,2.7
2013-01-20,5.2,-30.67,10.5,-24137.568,2.9
2013-01-21,0.0,-30.66,7.8,-30277.152,3.0
2013-01-22,10.5,-30.68,5.0,-31218.912,2.9
2013-01-23,0.0,-30.61,3.9,-31296.672,2.8
2013-01-24,0.0,-30.51,3.4,-31180.032,2.8
2013-01-25,0.5,-30.5,4.8,-30653.856,2.8
2013-01-26,0.0,-30.5,3.3,-32263.488,2.7
2013-01-27,0.0,-30.43,1.6,-31831.488,2.6
2013-01-28,0.0,-30.32,3.3,-30610.656,2.7
2013-01-29,0.0,-30.27,6.1,-30064.608,2.7
2013-01-30,0.0,-30.28,7.4,-31632.768,2.7
2013-01-31,0.0,-30.17,10.1,-32126.976,2.6
2013-02-01,0.0,-30.08,11.2,-31130.784,2.6
2013-02-02,11.8,-29.95,11.5,-33217.344,2.7
2013-02-03,0.0,-29.99,5.2,-30648.672,3.0
2013-02-04,0.0,-29.93,4.1,-31527.36,2.9
2013-02-05,0.0,-29.88,5.2,-31560.192,2.8
2013-02-06,4.7,-29.67,6.4,-30704.832,2.8
2013-02-07,0.0,-29.68,4.2,-31996.512,2.8
2013-02-08,0.0,-29.58,4.3,-31177.44,2.7
2013-02-09,0.0,-29.58,0.9,-32497.632,2.6
2013-02-10,0.0,-29.48,-0.1,-32031.072,2.4
2013-02-11,11.0,-29.3,3.2,-32147.712,2.6
2013-02-12,2.2,-29.3,5.5,-32978.88,2.9
2013-02-13,0.0,-29.25,3.5,-30897.504,2.6
2013-02-14,0.0,-29.17,5.3,-30900.96,2.5
2013-02-15,0.0,-29.06,3.6,-31068.576,2.7
2013-02-16,0.0,-29.06,4.8,-32553.792,2.6
2013-02-17,0.0,-28.92,4.1,-30215.808,2.6
2013-02-18,0.0,-28.83,4.0,-30470.688,2.5
2013-02-19,0.0,-28.67,3.2,-28779.84,2.5
2013-02-20,0.0,-28.66,4.5,-30435.264,2.4
2013-02-21,0.0,-28.46,7.4,-28871.424,2.4
2013-02-22,12.5,-28.48,5.2,-29889.216,2.5
2013-02-23,0.0,-28.43,4.7,-30955.392,3.0
2013-02-24,0.0,-28.37,5.3,-29332.8,3.4
2013-02-25,0.5,-28.28,4.8,-28243.296,3.1
2013-02-26,0.0,-28.28,5.1,-30445.632,2.8
2013-02-27,0.0,-28.22,3.5,-30667.68,2.7
2013-02-28,0.0,-28.2,5.4,-32255.712,2.6
2013-03-01,0.0,-28.14,5.3,-30973.536,2.6
2013-03-02,0.0,-28.04,8.7,-32536.512,2.6
2013-03-03,0.0,-27.94,6.2,-30634.848,2.5
2013-03-04,0.0,-27.93,6.4,-31329.504,2.5
2013-03-05,0.0,-27.82,6.9,-30503.52,2.5
2013-03-06,6.8,-27.68,8.9,-29581.632,2.5
2013-03-07,0.0,-27.66,12.9,-30913.92,2.5
2013-03-08,0.0,-27.6,13.1,-30766.176,2.6
2013-03-09,0.0,-27.58,13.3,-32208.192,2.6
2013-03-10,5.9,-27.49,12.3,-31678.56,2.6
2013-03-11,18.9,-27.41,9.8,-30387.744,2.9
2013-03-12,0.0,-27.38,8.2,-31334.688,3.1
2013-03-13,2.4,-27.259156829679597,7.9,-30689.28,2.9
2013-03-14,3.5,-27.139156829679596,6.9,-31741.632,3.0
2013-03-15,0.0,-27.219156829679598,4.4,-31741.632,2.9
2013-03-16,0.0,-27.289156829679595,4.2,-33244.992,2.8
2013-03-17,5.7,-27.179156829679595,5.9,-31867.776,2.7
2013-03-18,0.0,-26.939156829679597,10.8,-30271.104,3.1
2013-03-19,0.0,-26.969156829679598,10.9,-32215.968,3.2
2013-03-20,12.0,-26.939156829679597,8.9,-32075.136,2.9
2013-03-21,0.0,-26.919156829679597,9.2,-32107.968,3.1
2013-03-22,0.0,-26.879156829679594,9.3,-33292.512,2.9
2013-03-23,0.0,-26.809156829679598,11.4,-33143.904,2.8
2013-03-24,0.0,-26.669156829679597,12.4,-31593.888,2.7
2013-03-25,0.8,-26.549156829679596,9.5,-29250.72,2.7
2013-03-26,0.0,-26.549156829679596,7.7,-31999.968,2.7
2013-03-27,0.0,-26.559156829679598,9.2,-35339.328,2.7
2013-03-28,0.0,-26.599156829679597,11.0,-34427.808,2.6
2013-03-29,0.0,-26.419156829679597,14.7,-30705.696,2.6
2013-03-30,0.0,-26.339156829679595,13.7,-33429.024,2.6
2013-03-31,13.0,-26.269156829679595,11.2,-30672.864,2.8
2013-04-01,9.3,-26.189156829679597,11.7,-30226.176,2.7
2013-04-02,3.7,-26.049156829679596,11.0,-29041.632,3.0
2013-04-03,0.0,-26.01,11.6,-32389.632,2.9
2013-04-04,0.0,-25.98,11.7,-32298.048,2.8
2013-04-05,0.0,-25.92,12.2,-32370.624,2.8
2013-04-06,0.0,-25.96,13.6,-33481.728,2.7
2013-04-07,0.0,-25.99,11.3,-34845.984,2.7
2013-04-08,0.0,-25.76,11.0,-31621.536,2.6
2013-04-09,0.0,-25.79,12.9,-32266.08,2.6
2013-04-10,0.0,-25.84,14.7,-32168.448,2.6
2013-04-11,0.0,-25.83,14.0,-33107.616,2.5
2013-04-12,0.0,-25.85,15.3,-33049.728,2.4
2013-04-13,0.0,-25.77,15.2,-32933.088,2.3
2013-04-14,0.0,-25.71,15.7,-33204.384,2.1
2013-04-15,0.0,-26.1,17.5,-39752.64,2.1
2013-04-16,0.0,-25.51,17.8,-30417.12,2.1
2013-04-17,0.0,-25.57,18.1,-33632.064,2.1
2013-04-18,0.0,-25.44,18.6,-31377.024,2.1
2013-04-19,0.0,-25.33,19.2,-31836.672,2.3
2013-04-20,0.0,-25.32,15.3,-30805.92,2.6
2013-04-21,0.0,-25.12,14.6,-29041.632,2.4
2013-04-22,2.4,-25.08,11.3,-29541.888,2.1
2013-04-23,0.0,-25.25,13.2,-32209.056,2.1
2013-04-24,0.0,-25.04,15.8,-29579.04,2.1
2013-04-25,0.0,-25.03,18.2,-30735.936,2.1
2013-04-26,0.0,-25.0,17.5,-30775.68,2.1
2013-04-27,21.5,-24.98,15.5,-31740.768,2.2
2013-04-28,0.0,-24.94,19.3,-32012.928,2.4
2013-04-29,0.0,-24.81,21.3,-30271.104,2.3
2013-04-30,0.0,-24.84,21.7,-30152.736,2.2
2013-05-01,1.5,-24.77,21.0,-30098.304,2.1
2013-05-02,7.5,-24.58,17.5,-27371.52,2.2
2013-05-03,0.0,-24.57,18.6,-29458.08,2.4
2013-05-04,0.0,-24.67,20.9,-32641.92,2.4
2013-05-05,0.0,-24.5,16.4,-27974.592,2.4
2013-05-06,9.0,-24.24,16.1,-26546.4,2.3
2013-05-07,0.0,-24.36,15.5,-27097.632,2.4
2013-05-08,0.0,-24.23,17.1,-28305.504,2.5
2013-05-09,0.0,-24.41,18.5,-29906.496,2.6
2013-05-10,0.2,-24.29,18.0,-29156.544,2.6
2013-05-11,0.4,-24.35,17.9,-29509.92,2.5
2013-05-12,1.2,-24.21,15.7,-28710.72,2.5
2013-05-13,0.0,-24.25,15.8,-28522.368,2.6
2013-05-14,0.0,-24.5,17.2,-37015.488,2.6
2013-05-15,0.0,-24.44,17.4,-34045.92,2.5
2013-05-16,0.0,-24.21,17.3,-29988.576,2.5
2013-05-17,5.4,-24.0,16.5,-28588.896,2.4
2013-05-18,0.0,-24.2,18.8,-31605.12,2.3
2013-05-19,0.0,-24.23,16.0,-30254.688,2.3
2013-05-20,0.4,-24.19,16.4,-30281.472,2.5
2013-05-21,0.0,-24.25,13.5,-31666.464,2.5
2013-05-22,0.0,-24.06,15.6,-31339.008,2.3
2013-05-23,0.0,-24.08,14.7,-31647.456,2.3
2013-05-24,0.0,-24.02,15.7,-30082.752,2.3
2013-05-25,28.2,-23.95,10.2,-29607.552,2.6
2013-05-26,0.0,-23.8,11.9,-26853.12,3.0
2013-05-27,0.0,-23.74,15.3,-28252.8,3.0
2013-05-28,0.0,-23.6,16.4,-28812.672,2.9
2013-05-29,1.7,-23.72,15.2,-28496.448,2.6
2013-05-30,0.0,-23.82,12.3,-29748.384,2.5
2013-05-31,22.9,-23.63,13.5,-27836.352,2.6
2013-06-01,3.7,-23.71,15.2,-29700.0,2.8
2013-06-02,56.5,-23.67,17.6,-29563.488,2.9
2013-06-03,0.0,-23.54,15.3,-26586.144,2.9
2013-06-04,0.0,-23.47,18.0,-29578.176,2.8
2013-06-05,0.0,-23.59,18.2,-29827.872,2.7
2013-06-06,0.0,-23.63,19.1,-30969.216,2.7
2013-06-07,0.0,-23.53,20.8,-32979.744,2.6
2013-06-08,0.0,-23.64,21.8,-34237.728,2.5
2013-06-09,0.0,-23.32,20.4,-29275.776,2.5
2013-06-10,0.0,-23.31,18.4,-29795.04,2.5
2013-06-11,0.0,-23.23,19.7,-32270.4,2.5
2013-06-12,0.0,-23.18,21.2,-32102.784,2.5
2013-06-13,0.0,-23.47,21.2,-36459.936,2.7
2013-06-14,0.0,-23.37,23.0,-35951.904,2.6
2013-06-15,0.0,-23.37,24.9,-37063.008,2.6
2013-06-16,0.0,-23.35,25.6,-35525.952,2.6
2013-06-17,0.0,-23.28,27.1,-35284.032,2.6
2013-06-18,0.0,-23.58,26.8,-37050.048,2.6
2013-06-19,0.0,-23.47,27.9,-36105.696,2.5
2013-06-20,0.0,-23.41,27.3,-36894.528,2.3
2013-06-21,0.0,-23.44,25.7,-36854.784,2.3
2013-06-22,0.0,-23.41,23.7,-36923.04,2.3
2013-06-23,0.0,-23.08,23.3,-33535.296,2.3
2013-06-24,0.0,-23.13,20.1,-33079.104,2.3
2013-06-25,0.0,-22.88,20.5,-29579.904,2.3
2013-06-26,0.0,-22.94,18.6,-30709.152,2.3
2013-06-27,1.9,-22.75,19.4,-31459.968,2.3
2013-06-28,0.0,-22.82,16.4,-31489.344,2.2
2013-06-29,0.0,-22.59,18.3,-31408.992,2.0
2013-06-30,0.0,-22.56,20.3,-30673.728,2.0
2013-07-01,0.0,-22.6,22.6,-32562.432,2.0
2013-07-02,0.0,-22.92,23.9,-35395.488,1.9
2013-07-03,0.0,-22.91,24.1,-35198.496,2.0
2013-07-04,0.0,-22.89,22.0,-33157.728,2.0
2013-07-05,0.0,-22.64,24.5,-31771.872,1.9
2013-07-06,0.0,-23.01,24.2,-36165.312,2.0
2013-07-07,0.0,-23.03,24.5,-35227.872,2.0
2013-07-08,0.0,-23.14,25.4,-32799.168,2.0
2013-07-09,0.0,-23.02,24.5,-32577.12,1.9
2013-07-10,0.0,-23.07,24.4,-33852.384,2.0
2013-07-11,3.6,-22.99,21.8,-28747.872,2.0
2013-07-12,0.0,-22.75,23.5,-30773.088,2.0
2013-07-13,0.0,-22.8,25.3,-31818.528,2.0
2013-07-14,0.0,-22.8,24.8,-29857.248,2.0
2013-07-15,0.0,-22.78,24.8,-29883.168,1.9
2013-07-16,0.0,-22.87,25.9,-31745.952,1.9
2013-07-17,0.0,-22.93,25.6,-30426.624,1.9
2013-07-18,0.0,-22.94,24.6,-30574.368,1.9
2013-07-19,0.0,-22.76,21.5,-28201.824,2.0
2013-07-20,0.6,-22.36,22.5,-25439.616,2.2
2013-07-21,0.0,-22.19,24.4,-24452.064,2.2
2013-07-22,0.0,-22.66,24.9,-30074.112,2.1
2013-07-23,0.0,-22.75,25.0,-29801.952,1.9
2013-07-24,0.0,-22.93,26.3,-32151.168,1.9
2013-07-25,0.0,-22.92,27.2,-31370.976,2.1
2013-07-26,0.0,-23.06,28.5,-33558.624,2.2
2013-07-27,0.0,-23.24,29.1,-25356.672,2.2
2013-07-28,0.0,-23.09,29.5,-31186.08,2.2
2013-07-29,0.0,-23.06,27.3,-31011.552,2.1
2013-07-30,0.0,-22.99,25.6,-30201.984,1.9
2013-07-31,0.0,-23.05,25.6,-30981.312,1.9
2013-08-01,0.0,-23.17,25.8,-32112.288,1.9
2013-08-02,0.0,-23.17,27.1,-32140.8,1.9
2013-08-03,0.0,-23.28,28.2,-34103.808,1.9
2013-08-04,0.0,-23.36,29.1,-32527.008,1.9
2013-08-05,0.0,-23.26,29.7,-33372.0,1.9
2013-08-06,0.0,-23.53,30.2,-34650.72,1.9
2013-08-07,0.0,-23.59,29.4,-35508.672,1.9
2013-08-08,0.0,-23.47,29.2,-32602.176,1.9
2013-08-09,0.0,-23.44,26.8,-31807.296,1.9
2013-08-10,0.0,-23.34,24.8,-30519.072,2.1
2013-08-11,0.0,-23.25,25.4,-28375.488,2.1
2013-08-12,0.0,-23.31,25.3,-30268.512,2.1
2013-08-13,0.0,-23.34,26.8,-31072.032,2.1
2013-08-14,0.0,-23.44,25.7,-31827.168,2.1
2013-08-15,0.0,-23.06,24.6,-25059.456,2.1
2013-08-16,0.0,-23.15,25.1,-27730.944,2.1
2013-08-17,0.0,-23.41,26.3,-31369.248,2.1
2013-08-18,0.0,-23.35,26.5,-28751.328,2.1
2013-08-19,0.0,-23.43,26.2,-31661.28,2.1
2013-08-20,5.9,-23.16,22.7,-28156.032,2.1
2013-08-21,0.0,-23.37,23.9,-28646.784,2.1
2013-08-22,0.0,-23.39,24.4,-30760.992,2.1
2013-08-23,0.0,-23.59,24.9,-34826.976,2.0
2013-08-24,0.0,-23.49,23.5,-31489.344,2.0
2013-08-25,0.9,-23.14,23.0,-26101.44,2.0
2013-08-26,0.0,-23.11,24.0,-27758.592,2.0
2013-08-27,4.0,-23.38,21.3,-31400.352,2.0
2013-08-28,0.0,-23.3,21.6,-29364.768,1.9
2013-08-29,0.0,-23.46,22.2,-32685.12,1.9
2013-08-30,0.0,-23.52,22.1,-33746.112,1.9
2013-08-31,0.0,-23.59,21.5,-34376.832,2.0
2013-09-01,0.0,-23.53,21.3,-32613.408,2.0
2013-09-02,0.0,-23.52,22.0,-31642.272,2.0
2013-09-03,0.0,-23.64,23.3,-34404.48,1.9
2013-09-04,0.0,-23.64,24.2,-36485.856,2.0
2013-09-05,0.0,-23.61,24.7,-34881.408,2.0
2013-09-06,0.0,-23.59,24.9,-37398.24,2.0
2013-09-07,0.0,-23.6,25.5,-36625.824,2.0
2013-09-08,0.0,-23.37,24.8,-30664.224,2.0
2013-09-09,0.0,-23.33,23.5,-30448.224,2.1
2013-09-10,0.0,-23.27,21.9,-31642.272,2.1
2013-09-11,0.1,-23.31,21.4,-31464.288,2.1
2013-09-12,0.2,-23.32,18.6,-31383.072,2.2
2013-09-13,0.0,-23.28,18.0,-32518.368,2.1
2013-09-14,0.0,-23.4,19.0,-34719.84,2.1
2013-09-15,0.0,-23.28,18.4,-31969.728,2.1
2013-09-16,0.0,-23.25,19.3,-31643.136,2.1
2013-09-17,8.0,-23.2,19.3,-32143.392,2.1
2013-09-18,0.0,-23.31,18.6,-33121.44,2.1
2013-09-19,0.0,-23.37,21.3,-33061.824,2.1
2013-09-20,0.0,-23.51,20.6,-35741.088,2.1
2013-09-21,0.0,-23.59,20.4,-36343.296,2.1
2013-09-22,0.0,-23.54,20.0,-34680.96,2.1
2013-09-23,0.0,-23.57,19.5,-34548.768,2.1
2013-09-24,0.0,-23.56,19.2,-34575.552,2.0
2013-09-25,0.0,-23.5,19.9,-33468.768,2.0
2013-09-26,0.0,-23.52,20.3,-33061.824,1.9
2013-09-27,0.0,-23.5,19.6,-33312.384,1.9
2013-09-28,0.0,-23.51,21.0,-34788.096,1.9
2013-09-29,39.6,-23.39,18.9,-30633.12,2.0
2013-09-30,0.0,-23.22,17.6,-29123.712,2.1
2013-10-01,0.0,-23.26,17.4,-29584.224,2.0
2013-10-02,0.0,-23.41,18.1,-30910.464,2.0
2013-10-03,0.0,-23.48,15.6,-31384.8,2.1
2013-10-04,0.0,-23.38,16.7,-29757.888,2.3
2013-10-05,0.0,-23.33,16.4,-29007.936,2.5
2013-10-06,9.3,-23.31,18.2,-28283.904,2.5
2013-10-07,0.0,-23.19,17.7,-27864.864,2.5
2013-10-08,0.0,-23.17,16.1,-28003.104,2.6
2013-10-09,0.0,-23.14,16.1,-27921.024,2.5
2013-10-10,1.1,-23.15,16.9,-28492.992,2.4
2013-10-11,4.0,-23.17,17.0,-28689.12,2.4
2013-10-12,10.7,-23.19,15.3,-29655.072,2.4
2013-10-13,0.0,-23.11,15.4,-26779.68,2.4
2013-10-14,0.0,-23.05,16.0,-27348.192,2.3
2013-10-15,0.0,-23.07,16.8,-27393.12,2.3
2013-10-16,0.0,-23.03,18.1,-28484.352,2.8
2013-10-17,0.0,-23.47,14.1,-36566.208,2.6
2013-10-18,0.0,-23.17,14.3,-29423.52,2.4
2013-10-19,0.0,-23.32,15.9,-31788.288,2.3
2013-10-20,0.0,-23.31,16.6,-31540.32,2.3
2013-10-21,0.0,-23.27,17.6,-29375.136,2.6
2013-10-22,0.1,-23.24,16.4,-29641.248,2.7
2013-10-23,0.0,-23.25,16.6,-30808.512,2.4
2013-10-24,0.0,-23.26,16.0,-29178.144,2.4
2013-10-25,0.0,-23.2,15.4,-30532.032,2.3
2013-10-26,0.0,-23.26,15.8,-31019.328,2.3
2013-10-27,0.1,-23.24,17.2,-30722.112,2.3
2013-10-28,0.0,-23.27,19.9,-29240.352,2.2
2013-10-29,0.0,-23.48,18.2,-32365.44,2.2
2013-10-30,0.0,-23.37,16.5,-30093.12,2.2
2013-10-31,0.0,-23.32,16.9,-29855.52,2.2
2013-11-01,0.0,-23.38,14.6,-30963.168,2.2
2013-11-02,0.0,-23.25,15.4,-29094.336,2.2
2013-11-03,0.0,-23.21,18.3,-29363.04,2.2
2013-11-04,0.0,-23.14,17.2,-28724.544,2.4
2013-11-05,0.0,-23.17,14.7,-29839.104,2.5
2013-11-06,0.0,-23.36,13.2,-30482.784,2.5
2013-11-07,0.0,-23.47,13.5,-30717.792,2.3
2013-11-08,0.0,-23.39,16.1,-29735.424,2.3
2013-11-09,0.0,-23.18,17.2,-27273.888,2.3
2013-11-10,31.2,-23.13,12.2,-27605.664,2.5
2013-11-11,59.4,-23.37,9.5,-28667.52,3.4
2013-11-12,0.4,-23.48,12.5,-31377.024,4.0
2013-11-13,0.0,-23.53,14.4,-32849.28,4.1
2013-11-14,0.0,-23.49,14.3,-32692.896,3.8
2013-11-15,0.0,-23.45,13.1,-30805.056,3.5
2013-11-16,0.0,-23.47,14.0,-32752.512,3.3
2013-11-17,0.0,-23.35,10.7,-30418.848,3.0
2013-11-18,0.0,-23.28,8.8,-29133.216,2.6
2013-11-19,0.0,-23.05,10.2,-27961.632,2.6
2013-11-20,19.8,-23.16,10.4,-30232.224,3.0
2013-11-21,0.0,-22.99,9.3,-27255.744,2.9
2013-11-22,3.8,-22.93,6.8,-27738.72,3.1
2013-11-23,0.0,-23.03,7.8,-29498.688,3.0
2013-11-24,0.0,-22.97,8.1,-27850.176,2.9
2013-11-25,0.0,-23.0,5.7,-27132.192,2.8
2013-11-26,0.0,-22.99,1.7,-28022.112,2.8
2013-11-27,2.1,-22.95,1.9,-28527.552,2.7
2013-11-28,0.0,-22.95,2.5,-29739.744,2.7
2013-11-29,0.0,-22.79,3.0,-29494.368,2.7
2013-11-30,0.0,-22.87,1.7,-31271.616,2.8
2013-12-01,0.0,-22.68,9.5,-29115.072,2.8
2013-12-02,0.0,-22.5,10.4,-28399.68,2.9
2013-12-03,0.0,-22.82,8.4,-29629.152,2.9
2013-12-04,0.0,-23.28,2.5,-32218.56,2.7
2013-12-05,0.0,-23.05,0.9,-30186.432,2.7
2013-12-06,0.0,-22.95,3.8,-29636.928,2.6
2013-12-07,0.0,-23.14,1.4,-32253.984,2.6
2013-12-08,0.0,-22.96,1.8,-30629.664,2.5
2013-12-09,0.0,-22.9,1.5,-28366.848,2.5
2013-12-10,0.1,-22.92,2.0,-27900.288,2.3
2013-12-11,0.0,-22.98,2.7,-31586.112,2.5
2013-12-12,0.1,-22.83,2.5,-29137.536,2.6
2013-12-13,0.0,-22.86,3.5,-30123.36,2.4
2013-12-14,0.0,-22.86,4.7,-31619.808,2.4
2013-12-15,0.0,-22.67,6.1,-28188.0,2.4
2013-12-16,0.0,-22.63,3.2,-28761.696,2.4
2013-12-17,0.0,-22.74,1.4,-29555.712,2.3
2013-12-18,0.0,-22.65,0.0,-28245.888,2.3
2013-12-19,0.0,-22.73,0.8,-29972.16,2.3
2013-12-20,0.8,-22.73,5.1,-31411.584,2.3
2013-12-21,0.0,-22.78,4.8,-31335.552,2.3
2013-12-22,0.1,-22.58,5.0,-28982.88,2.3
2013-12-23,0.0,-22.48,4.7,-26904.96,2.3
2013-12-24,0.0,-22.49,2.6,-28633.824,2.3
2013-12-25,0.8,-22.29,9.8,-25895.808,2.3
2013-12-26,0.0,-21.94,10.5,-23711.616,2.3
2013-12-27,0.1,-22.31,5.7,-28397.088,2.3
2013-12-28,0.0,-22.38,6.6,-28729.728,2.3
2013-12-29,0.9,-22.31,9.8,-27020.736,2.3
2013-12-30,0.0,-22.32,6.8,-26564.544,2.3
2013-12-31,0.0,-22.43,7.7,-31168.8,2.3
2014-01-01,0.0,-22.28,5.0,-28766.88,2.2
2014-01-02,0.2,-22.23,3.7,-25740.288,2.3
2014-01-03,1.6,-22.33,10.5,-29050.272,2.3
2014-01-04,2.5,-22.34,11.7,-30252.96,2.3
2014-01-05,5.2,-22.22,10.5,-26970.624,2.4
2014-01-06,0.0,-22.29,7.2,-28545.696,2.4
2014-01-07,0.0,-22.41,4.7,-29044.224,2.3
2014-01-08,0.1,-22.39,3.6,-28588.896,2.3
2014-01-09,0.0,-22.33,2.9,-28934.496,2.3
2014-01-10,0.0,-22.23,7.6,-28378.944,2.3
2014-01-11,0.1,-22.29,5.5,-28754.784,2.3
2014-01-12,0.1,-22.27,4.1,-28542.24,2.3
2014-01-13,0.0,-22.3,3.2,-29201.472,2.3
2014-01-14,4.0,-22.15,6.6,-27947.808,2.3
2014-01-15,0.2,-22.23,4.4,-29120.256,2.4
2014-01-16,0.0,-22.31,4.4,-29360.448,2.3
2014-01-17,0.0,-22.39,11.8,-29039.904,2.3
2014-01-18,0.0,-22.42,12.7,-31665.6,2.3
2014-01-19,13.7,-22.17,11.1,-29166.048,2.3
2014-01-20,5.3,-22.05,8.3,-26643.168,2.5
2014-01-21,2.5,-22.02,7.5,-27684.288,2.4
2014-01-22,9.9,-22.11,8.5,-30178.656,2.5
2014-01-23,3.2,-22.17,8.8,-29684.448,2.5
2014-01-24,11.8,-22.07,7.4,-29547.072,2.8
2014-01-25,0.0,-22.13,5.9,-30364.416,2.9
2014-01-26,0.0,-22.06,2.5,-28974.24,2.7
2014-01-27,2.4,-22.02,2.5,-28391.04,2.6
2014-01-28,0.1,-22.02,4.8,-29865.024,2.6
2014-01-29,2.0,-22.09,4.1,-28815.264,2.5
2014-01-30,13.6,-22.16,9.5,-30556.224,2.9
2014-01-31,28.6,-22.42,10.3,-33419.52,3.2
2014-02-01,1.4,-22.29,10.7,-30964.032,3.3
